id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
9f62e47ed45a53c1336e8e63d7d7f6cb,69df4cbc0d4c95524c8cb3e4416bc2b1,18,Lassa mammarenavirus,Seroprevalence - IFA,21.0,0.0,Percentage (%),,,Unspecified,,,,,,51.0,245.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Children,0.0,14.0,479.0,Sierra Leone,Eastern Province,,Aug,1977.0,,Aug,1981.0,,False,,,False,False,,Seroprevalence,,,
9f62e47ed45a53c1336e8e63d7d7f6cb,0793b33417152f31bb5d091d2bb5d0b6,18,Lassa mammarenavirus,Severity - case fatality rate (CFR),,0.0,,,,,,,,,,6.0,51.0,,,,False,,,False,False,Endemic,Naive,,"Age, Sex",True,False,,,,,,Both,Hospital based,Children,0.0,14.0,225.0,Sierra Leone,Eastern Province,,Aug,1977.0,,Aug,1981.0,,False,,,False,False,,Severity,,,
31dd2011f51dde6a294decf0394646e4,12bd4b6cfe171d910ecdfc1781a2f80d,18,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Sex,,Not significant,Not adjusted,Both,Hospital based,Children,0.0,14.0,245.0,Sierra Leone,Eastern Province,,Aug,1977.0,,Aug,1981.0,,False,,,False,False,,Risk factors,,,
31dd2011f51dde6a294decf0394646e4,2574e43bd234df94399eb6adfcf5cb5f,18,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Infection,Sex,,Significant,Not adjusted,Both,Hospital based,Children,0.0,14.0,245.0,Sierra Leone,Eastern Province,,Aug,1977.0,,Aug,1981.0,,False,,,False,False,,Risk factors,,,
7f4b4528feba7ce6d3a5033854ea7a42,56a6343b241fe047828d59c77fccd3eb,49,Lassa mammarenavirus,Seroprevalence - IgG,1.3,0.0,Percentage (%),,,Unspecified,,,,,,3.0,225.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Both,Community based,Mixed groups,,,225.0,Liberia,Grand Bassa County,,Nov,1981.0,,Jan,1982.0,,False,,,False,False,,Seroprevalence,,,
93d3ee2b0b807525133000bdfb9e41f6,66d5987987dbb6c9b2876af45f2e9197,61,Lassa mammarenavirus,Human delay - symptom onset>death,,0.0,Weeks,1.0,2.0,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Nigeria,Jos Plateau,,Jan,1970.0,,Feb,1970.0,,False,,,False,False,,Human delay,1 - 2,,
93d3ee2b0b807525133000bdfb9e41f6,a1b9de956b4e773b45e56b47e4a5c299,61,Lassa mammarenavirus,Human delay - other human delay (go to section),,0.0,Weeks,1.0,4.0,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,,Nigeria,Jos Plateau,,Jan,1970.0,,Feb,1970.0,,False,Symptom Onset/Fever,Symptom Resolution,False,False,,Human delay,1 - 4,,
b1ed69167fd7c17d124b8f1bf65329e1,ae1e378d07ade02081d4faa5ffa08114,61,Lassa mammarenavirus,Seroprevalence - Unspecified,,0.0,,,,,,,,,,0.0,22.0,,,,False,,,False,False,Mid outbreak,,,,False,False,,,,,,Unspecified,Hospital based,Healthcare workers,,,22.0,Nigeria,Jos,,Jan,1970.0,,Feb,1970.0,,False,,,False,False,,Seroprevalence,,,
b1ed69167fd7c17d124b8f1bf65329e1,30508007058c4b9da1a956b9395a828e,61,Lassa mammarenavirus,Seroprevalence - Unspecified,,0.0,,,,,,,,,,4.0,53.0,,,,False,,,False,False,Mid outbreak,,,,False,False,,,,,,Unspecified,Contact based,Persons under investigation,,,53.0,Nigeria,Jos Plateau,,Jan,1970.0,,Feb,1970.0,,False,,,False,False,,Seroprevalence,,,
0e06f783f34b11ba33b1ab6f3d7c2d43,1a304d4cd1a15bca0473d75f77647079,68,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Sex,,Not significant,Unspecified,Both,Population based,General population,5.0,70.0,1677.0,Nigeria,,,,,,,,,False,,,False,False,,Risk factors,,,
0e06f783f34b11ba33b1ab6f3d7c2d43,4e067f105337b83837cc29f08520649d,68,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age,,Unspecified,Unspecified,Both,Population based,General population,5.0,70.0,1677.0,Nigeria,,,,,,,,,False,,,False,False,,Risk factors,,,
0e06f783f34b11ba33b1ab6f3d7c2d43,4576be9bff854bf8fa2cf63363dd98a0,68,Lassa mammarenavirus,Seroprevalence - IFA,21.3,0.0,Percentage (%),13.4,37.5,Unspecified,,,,,,357.0,1677.0,,,,False,,,False,False,Endemic,,,Region,True,False,,,,,,Both,Population based,General population,5.0,70.0,1677.0,Nigeria,,,,,,,,,False,,,False,False,,Seroprevalence,13.4 - 37.5,,
01164920772c52dcd07ce445ef103eae,2f33025f05160c315bc674cdc446f71b,74,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Other,,Significant,Unspecified,Both,Community based,General population,10.0,94.0,177.0,Nigeria,Edo State,,,,,,,,False,,,False,False,,Risk factors,,,
01164920772c52dcd07ce445ef103eae,f4bad8c43f6d50399ae91753c82176a1,74,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Other;Sex,,Not significant,Unspecified,Both,Community based,General population,10.0,94.0,177.0,Nigeria,Edo State,,,,,,,,False,,,False,False,,Risk factors,,,
01164920772c52dcd07ce445ef103eae,25b10643b59f922b8bdec72fc953a632,74,Lassa mammarenavirus,Seroprevalence - IgG,58.2,0.0,Percentage (%),,,Unspecified,,,,,,103.0,177.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Community based,General population,10.0,94.0,177.0,Nigeria,Edo State,,,,,,,,False,,,False,False,,Seroprevalence,,,
01164920772c52dcd07ce445ef103eae,67a96c9c205c786cef2ef4a5ccba5e61,74,Lassa mammarenavirus,Seroprevalence - IgM,1.1,0.0,Percentage (%),,,Unspecified,,,,,,2.0,177.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Community based,General population,10.0,94.0,177.0,Nigeria,Edo State,,,,,,,,False,,,False,False,,Seroprevalence,,,
6cc9cdeb7652ce2eeb78ae9df2a3efaa,6e84b157f93a2c0e4a53d6a76ee50509,79,Lassa mammarenavirus,Seroprevalence - IFA,,0.0,,,,,,,,,,0.0,,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Unspecified,Unspecified,Unspecified,,,277.0,Ethiopia,"Assab, Awash, Blue Nile, Illubabor, Ogaden, Gambata, Kaffa, Sidamo (West), Wallega",,,1961.0,,,1983.0,,False,,,False,False,,Seroprevalence,,,
59ed726111e716143c101513e5ee7a23,5a3f468f04b553892be2beb230275f2b,81,Lassa mammarenavirus,Seroprevalence - IFA,,0.0,,,,,,,,,,0.0,,,,,False,,,False,False,Unspecified,,,"Time, Other",True,True,,,,,,Both,Community based,Mixed groups,1.0,80.0,,Botswana,Chobe,,Dec,1984.0,,Aug,1986.0,,False,,,False,False,,Seroprevalence,,,
d7e338066ff4d9487c15eceec2ee70bd,11e81c77f6372785caa027621ae96624,85,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Contact with animal;Other;Sex,,Not significant,Adjusted,Both,Population based,General population,4.0,99.0,991.0,Guinea,"Pita, Gueckedou",,Feb,1993.0,,Apr,1993.0,,False,,,False,False,,Risk factors,,,
930c9a9f801f9c57ea5a5d461bf09645,899bfcf65040ff48243b76bf02991791,85,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Serology,Age;Contact with animal;Other;Sex,,Not significant,Not adjusted,Both,Population based,General population,4.0,99.0,991.0,Guinea,"Pita, Gueckedou",,Feb,1993.0,,Apr,1993.0,,False,,,False,False,,Risk factors,,,
930c9a9f801f9c57ea5a5d461bf09645,24bd8bf92cecf1ea1ef515b9e8eca3cd,85,Lassa mammarenavirus,Seroprevalence - IgG,2.6,0.0,Percentage (%),,,Unspecified,,,,,,6.0,232.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Population based,General population,4.0,87.0,232.0,Guinea,Pita,,Feb,1993.0,,Apr,1993.0,,False,,,False,False,,Seroprevalence,,,
930c9a9f801f9c57ea5a5d461bf09645,8f1ca989c951b8f9f3423086947db9ce,85,Lassa mammarenavirus,Seroprevalence - IgG,14.0,0.0,Percentage (%),9.8,29.5,Unspecified,,,,,,105.0,751.0,,,,False,,,False,False,Endemic,,,"Age, Sex",True,False,,,,,,Both,Population based,General population,4.0,99.0,751.0,Guinea,Gueckedou,,Feb,1993.0,,Apr,1993.0,,False,,,False,False,,Seroprevalence,9.8 - 29.5,,
13cdef32a7a9576e547c45ab06c3a4fe,90c8a2cc387e87279b36c040c288fb2d,88,Lassa mammarenavirus,Seroprevalence - IgG,14.0,0.0,Percentage (%),,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Population based,General population,,,,Guinea,Gueckedou,,,1993.0,,,1993.0,,False,,,False,False,,Seroprevalence,,,
13cdef32a7a9576e547c45ab06c3a4fe,90e9a5b16b6ca5caf5e2bfb065d482d1,88,Lassa mammarenavirus,Seroprevalence - IgG,2.6,0.0,Percentage (%),,,Unspecified,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Population based,General population,,,,Guinea,Pita,,,1993.0,,,1993.0,,False,,,False,False,,Seroprevalence,,,
13cdef32a7a9576e547c45ab06c3a4fe,70cc00f3b76762f6eedbef05332a13da,88,Lassa mammarenavirus,Seroprevalence - IgG,12.1,0.0,Percentage (%),,,Unspecified,,,,,,,99.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Unspecified,Unspecified,,,99.0,Liberia,Bong County,,,1985.0,,,1985.0,,False,,,False,False,,Seroprevalence,,,
13cdef32a7a9576e547c45ab06c3a4fe,2a3e4006251cda13a64d3a67cc52e2cb,88,Lassa mammarenavirus,Seroprevalence - IgG,0.0,0.0,Percentage (%),,,Unspecified,,,,,,,94.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,94.0,Germany,Hamburg,,,,,,,,False,,,False,False,,Seroprevalence,,,
13cdef32a7a9576e547c45ab06c3a4fe,bd2ea804227919b0d2ded02f81c62c8f,88,Lassa mammarenavirus,Seroprevalence - IgG,0.0,0.0,Percentage (%),,,Unspecified,,,,,,,150.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Other,,,150.0,Germany,Hamburg,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,31ba2217f14ea396574c35c622066daf,88,Lassa mammarenavirus,Seroprevalence - Unspecified,0.7,0.0,Percentage (%),,,Unspecified,,,,,,1.0,150.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Unspecified,Other,,,150.0,Germany,Hamburg,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,0b2e1b40c1b5cb5a127901be7183032b,88,Lassa mammarenavirus,Human delay - symptom onset>admission to care,4.3,0.0,Days,,,Mean,,,1.0,14.0,Range,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,12.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Human delay,,Range,1 - 14
92f979111ccebf8764e7f09af3edbe1b,4bfbb72319446b1defa8478c6257bc70,88,Lassa mammarenavirus,Severity - case fatality rate (CFR),33.3,0.0,Percentage (%),,,Unspecified,,,,,,4.0,12.0,,,,False,,,False,False,Endemic,Naive,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,12.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Severity,,,
92f979111ccebf8764e7f09af3edbe1b,fbf43b7e11c79c92c533bc3c07d60d3b,88,Lassa mammarenavirus,Seroprevalence - IgG,,0.0,,,,,,,,,,6.0,12.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,12.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,845f42d1192b9a622f2c8d1de0019119,88,Lassa mammarenavirus,Seroprevalence - IgM,91.7,0.0,Percentage (%),,,Unspecified,,,,,,11.0,12.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,12.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,371ea7afd5283c28350695c0e590d632,88,Lassa mammarenavirus,Seroprevalence - IgM,75.0,0.0,Percentage (%),,,Unspecified,,,,,,9.0,12.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Persons under investigation,,,12.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,d4dc0ea1e75f9bd4b7354fde24e1fe5c,88,Lassa mammarenavirus,Seroprevalence - IgM,14.9,0.0,Percentage (%),,,Unspecified,,,,,,7.0,47.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,47.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Seroprevalence,,,
92f979111ccebf8764e7f09af3edbe1b,6d4270fe480d863bea3728cc25ac8d59,88,Lassa mammarenavirus,Seroprevalence - IgM,,0.0,,,,,,,,,,6.0,7.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,7.0,Guinea,Gueckedou,,,,,,,,False,,,False,False,,Seroprevalence,,,
6ed59e28ccc2eef7c923b0d259231798,2a24004e7c7490e656909f19a2fb4df1,130,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Serology,Age;Other,,Significant,Adjusted,Both,Community based,General population,0.0,83.0,600.0,Mali,Bougouni District,,Feb,2015.0,,Feb,2015.0,,False,,,False,False,,Risk factors,,,
6ed59e28ccc2eef7c923b0d259231798,6df64fac5699a2af77656c1307119124,130,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Serology,Sex,,Not significant,Adjusted,Both,Community based,General population,0.0,83.0,600.0,Mali,Bougouni District,,Feb,2015.0,,Feb,2015.0,,False,,,False,False,,Risk factors,,,
6ed59e28ccc2eef7c923b0d259231798,abec160c0d492608f38040402cfedc1a,130,Lassa mammarenavirus,Seroprevalence - IgG,33.2,0.0,Percentage (%),5.0,57.1,Unspecified,,,29.4,37.1,95% CI,199.0,600.0,,,,False,,,False,False,Unspecified,,,"Age, Region, Sex",True,False,,,,,,Both,Community based,General population,0.0,83.0,600.0,Mali,Bougouni District,,Feb,2015.0,,Feb,2015.0,,False,,,False,False,,Seroprevalence,5 - 57.1,95% CI,29.4 - 37.1
6ed59e28ccc2eef7c923b0d259231798,0607671fdbc9b09bad6f6b396f57b3ad,130,Lassa mammarenavirus,Seroprevalence - IgM,0.67,0.0,Percentage (%),,,Unspecified,,,,,,4.0,600.0,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Both,Community based,General population,0.0,83.0,600.0,Mali,Bougouni District,,Feb,2015.0,,Feb,2015.0,,False,,,False,False,,Seroprevalence,,,
49eb024d2712105290dedd2dd5323c08,169e01ec11313535cc2a15589f00f186,167,Lassa mammarenavirus,Severity - case fatality rate (CFR),36.0,0.0,Percentage (%),,,Unspecified,,,,,,,11.0,,,,False,,,False,False,Unspecified,Unspecified,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,11.0,Nigeria,Plateau State,,Jan,2016.0,,Aug,2016.0,,False,,,False,False,,Severity,,,
c175e69252d43049ed0b6e039522f7a0,bb0e1826b0e2fc289f5e65d82ac1e717,167,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Infection,Age;Occupation;Other;Sex,Education;Healthcare;Livestock and animal herders;Other,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,,,34.0,Nigeria,Plateau State,,Jan,2016.0,,Aug,2016.0,,False,,,False,False,,Risk factors,,,
db349967bcba352945dcb2e0643967ed,fc4e62e6bdb99a9845ced206764c7ddd,168,Lassa mammarenavirus,Seroprevalence - Unspecified,,0.0,,,,,,,,,,5.0,50.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Both,Hospital based,Children,,,50.0,Sierra Leone,Segbwema,,,,,,,,False,,,False,False,,Seroprevalence,,,
db349967bcba352945dcb2e0643967ed,dbb39f89af72f1b922a6610fe709ce8f,168,Lassa mammarenavirus,Seroprevalence - Unspecified,,0.0,Percentage (%),0.0,29.4,,,,,,,,,,,,False,,,False,False,Mid outbreak,,,Age,True,True,,,,,,Unspecified,Household based,Children,0.0,14.0,,Sierra Leone,,,,,,,,,False,,,False,False,,Seroprevalence,0 - 29.4,,
0173b29dde27c00b828b19488e322c4e,41a854b5c6c6660134147cfc8cc140a9,174,Lassa mammarenavirus,Severity - case fatality rate (CFR),69.0,0.0,Percentage (%),8.0,93.0,Unspecified,,,,,,109.0,158.0,,,,False,,,False,False,Endemic,Adjusted,,Method,True,False,,,,,,Both,Hospital based,Persons under investigation,,,1740.0,Sierra Leone,Kenema Government Hospital,,,2008.0,,,2012.0,,False,,,False,False,,Severity,8 - 93,,
0173b29dde27c00b828b19488e322c4e,ba5610b51ea1e7e7f674a24bf1dc991e,174,Lassa mammarenavirus,Seroprevalence - IgM,,0.0,Percentage (%),3.0,23.0,,,,,,,,,,,,False,,,False,False,Endemic,,,"Method, Other, Time",True,True,,,,,,Both,Hospital based,Persons under investigation,,,1740.0,Sierra Leone,Kenema Government Hospital,,,2008.0,,,2012.0,,False,,,False,False,,Seroprevalence,3 - 23,,
0173b29dde27c00b828b19488e322c4e,511bb1ab74480ca83692a60797d68274,174,Lassa mammarenavirus,Seroprevalence - IgG,18.0,0.0,Percentage (%),,,Unspecified,,,,,,125.0,688.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,,,688.0,Sierra Leone,Kenema Government Hospital,,,2011.0,,,2012.0,,False,,,False,False,,Seroprevalence,,,
0173b29dde27c00b828b19488e322c4e,8b9010d5ed0d913d9b481e57149d07c4,174,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Endemic,,,,False,False,Death,Sex,,Not significant,Unspecified,Both,Hospital based,Persons under investigation,,,1740.0,Sierra Leone,Kenema Government Hospital,,,2008.0,,,2012.0,,False,,,False,False,,Risk factors,,,
0173b29dde27c00b828b19488e322c4e,7a3cf2db9ca4a2fab22c86130746e571,174,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,True,Endemic,,,,False,False,Death,Other,,Significant,Unspecified,Both,Hospital based,Persons under investigation,,,1740.0,Sierra Leone,Kenema Government Hospital,,,2008.0,,,2012.0,,False,,,False,False,,Risk factors,,,
3d137b00cbf9a7ed28459d3286939ec0,a3db64838f058e08517adc97b5c0bf23,197,Lassa mammarenavirus,Seroprevalence - IgM,3.0,0.0,Percentage (%),,,Unspecified,,,,,,7.0,237.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,237.0,"Guinea, Liberia, Sierra Leone",,,Oct 10,2006.0,,Oct 10,2008.0,,False,,,False,False,,Seroprevalence,,,
3d137b00cbf9a7ed28459d3286939ec0,bb5ad431321a28e1978c1fd7ad728383,197,Lassa mammarenavirus,Seroprevalence - IgG,25.5,0.0,Percentage (%),,,Unspecified,,,,,,,237.0,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Unspecified,Hospital based,Other,,,237.0,"Guinea, Liberia, Sierra Leone",,,Oct 10,2006.0,,Oct 10,2008.0,,False,,,False,False,,Seroprevalence,,,
317696920b8b6de528cdc360b74893a8,0ad6039e224a365ba74a2fefa3722731,225,Lassa mammarenavirus,Seroprevalence - IFA,,0.0,,,,,,,,,,0.0,160.0,,,,False,,,False,False,Unspecified,,,"Occupation, Symptoms",True,False,,,,,,Unspecified,Mixed settings,Mixed groups,,,160.0,Djibouti,"Djibouti City, Randa",,,1987.0,,,1987.0,,False,,,False,False,,Seroprevalence,,,
5c36dc810c04252d3df604da1cbc657f,510c0d73052df4fdf344ad6951f0496c,252,Lassa mammarenavirus,Human delay - time in care (length of stay),11.0,0.0,Days,,,Median,,,5.0,14.0,IQR,,,,,,False,,,False,False,Endemic,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,18.0,,20.0,Sierra Leone,Kenema District,1.0,Nov,2011.0,31.0,Oct,2012.0,,False,,,False,False,,Human delay,,IQR,5 - 14
5c36dc810c04252d3df604da1cbc657f,01d2d4535c7de842669333a973d99408,252,Lassa mammarenavirus,Severity - case fatality rate (CFR),38.1,0.0,Percentage (%),,,Unspecified,,,,,,8.0,21.0,,,,False,,,False,False,Endemic,Adjusted,,,False,False,,,,,,Both,Hospital based,Persons under investigation,18.0,,21.0,Sierra Leone,Kenema District,1.0,Nov,2011.0,31.0,Oct,2012.0,,False,,,False,False,,Severity,,,
61bde67d5e487a6a29e80f3d0f2bc3c0,969e8992b89a61486d7a34acf977d0a9,263,Lassa mammarenavirus,Seroprevalence - Unspecified,0.0,0.0,Percentage (%),0.0,0.0,Unspecified,,,,,,0.0,1088.0,,,,False,,,False,False,Unspecified,,,"Age, Region, Sex",True,False,,,,,,Both,Unspecified,Unspecified,,,1088.0,India,"Rajasthan,West Bengal,Orissa,Assam,Arunachal Pradesh,Andhra Pradesh,Karnataka,Kerala",,,,,,,,False,,,False,False,,Seroprevalence,0 - 0,,
65ee7f1f8078afe7175f6d1394f8f03c,fed890f8f587170d98a4ffc8c2629959,264,Lassa mammarenavirus,Seroprevalence - IFA,6.0,0.0,Percentage (%),,,Unspecified,,,,,,8.0,132.0,,,,False,,,False,False,Unspecified,,,Region,True,False,,,,,,Both,Hospital based,Other,20.0,40.0,132.0,Uganda,Karamoja Province,,May 05,1984.0,,May 05,1984.0,,False,,,False,False,,Seroprevalence,,,
076c340cbe5a02eb00758efedbf9a30a,02676cc94553239e972cb5a415cb833f,307,Lassa mammarenavirus,Severity - case fatality rate (CFR),21.0,0.0,Percentage (%),5.0,30.0,Unspecified,,,,,,14.0,68.0,,,,False,,,False,False,Unspecified,Adjusted,,Other,True,False,,,,,,Female,Hospital based,Pregnant women,,,68.0,Sierra Leone,Segbwema,,,1981.0,,,1985.0,,False,,,False,False,,Severity,5 - 30,,
076c340cbe5a02eb00758efedbf9a30a,f4987534c31ba01c0fc6273f0d89f695,307,Lassa mammarenavirus,Severity - case fatality rate (CFR),13.0,0.0,Percentage (%),,,Unspecified,,,,,,10.0,79.0,,,,False,,,False,False,Unspecified,Adjusted,,,False,False,,,,,,Female,Hospital based,Other,,,79.0,Sierra Leone,Segbwema,,,1981.0,,,1985.0,,False,,,False,False,,Severity,,,
076c340cbe5a02eb00758efedbf9a30a,a71220bb3a3cab409a904e83eee2fc30,307,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Significant,Not adjusted,Female,Hospital based,Pregnant women,,,68.0,Sierra Leone,Segbwema,,,1981.0,,,1985.0,,False,,,False,False,,Risk factors,,,
076c340cbe5a02eb00758efedbf9a30a,4c10c57fc443d09619ce3ad2a51c28b9,307,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Not significant,Not adjusted,Female,Hospital based,Other,,,147.0,Sierra Leone,Segbwema,,,1981.0,,,1985.0,,False,,,False,False,,Risk factors,,,
076c340cbe5a02eb00758efedbf9a30a,474370363579feda13d01bb28cc670a4,307,Lassa mammarenavirus,Risk factors,,0.0,,,,,,,,,,,,,,,False,,,False,False,Unspecified,,,,False,False,Death,Other,,Not significant,Unspecified,Female,Hospital based,Pregnant women,,,68.0,Sierra Leone,Segbwema,,,1981.0,,,1985.0,,False,,,False,False,,Risk factors,,,
25bad216ff25ea9196d41a0494cd7573,fbf7389176288e8cda8ebbe69d443fbd,351,Lassa mammarenavirus,Seroprevalence - IFA,0.0,0.0,Percentage (%),,,Unspecified,,,,,,0.0,29.0,,,,False,,,False,False,Post outbreak,,,,False,False,,,,,,Unspecified,Contact based,Persons under investigation,,,33.0,United States,District Of Columbia,,,,,,,,False,,,False,False,,Seroprevalence,,,
4d442fd06a7369ccffc0eefcdd44c912,5b3543493347a6eb123ded672c95f9b9,398,Lassa mammarenavirus,Seroprevalence - Unspecified,0.0,0.0,Percentage (%),,,Unspecified,,,,,,0.0,86.0,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Unspecified,Travel based,Persons under investigation,,,86.0,,'Tropical Africa',,Nov 11,1975.0,,Jun 06,1977.0,,False,,,False,False,,Seroprevalence,,,
f18c01506f27dd3a43bcfaa2eb46749a,1bd1a9d5c9e57d3bb2a7fa3d7b3f5722,416,Lassa mammarenavirus,Severity - case fatality rate (CFR),52.0,0.0,Percentage (%),,,Unspecified,,,,,,12.0,23.0,,,,False,,,False,False,Unspecified,Naive,,,False,False,,,,,,Both,Hospital based,Persons under investigation,6.0,46.0,23.0,Nigeria,Jos,,Jan 01,1970.0,,Feb 02,1970.0,,False,,,False,False,,Severity,,,
f18c01506f27dd3a43bcfaa2eb46749a,6fff43622f110fb59a12ae22de4131f4,416,Lassa mammarenavirus,Human delay - symptom onset>admission to care,4.9,0.0,Days,,,Mean,,,1.0,12.0,Range,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,6.0,46.0,23.0,Nigeria,Jos,,Jan 01,1970.0,,Feb 02,1970.0,,False,,,False,False,,Human delay,,Range,1 - 12
f18c01506f27dd3a43bcfaa2eb46749a,380fed0736dab4ea8fb261983331f510,416,Lassa mammarenavirus,Human delay - symptom onset>death,11.6,0.0,Days,,,Mean,,,7.0,26.0,Range,,,,,,False,,,False,False,Unspecified,,,,False,False,,,,,,Both,Hospital based,Persons under investigation,6.0,46.0,23.0,Nigeria,Jos,,Jan 01,1970.0,,Feb 02,1970.0,,False,,,False,False,,Human delay,,Range,7 - 26
